outgoing_flight_number,origin_airport,destination_airport,layover_airport,duration,price
FI622,EWR,CDG,FI622+FI546,13H30M,423.02
FI622,EWR,CDG,FI622+FI546,13H30M,408.53
FI622,EWR,CDG,FI622+FI546,13H30M,419.83
FI622,EWR,CDG,FI622+FI546,13H30M,423.07
FI622,EWR,CDG,FI622+FI546,13H30M,416.42
FI622,EWR,CDG,FI622+FI546,13H30M,415.95
FI622,EWR,CDG,FI622+FI546,13H30M,422.95
FI622,EWR,CDG,FI622+FI546,13H30M,423.76
FI622,EWR,CDG,FI622+FI546,13H30M,425.77
FI622,EWR,CDG,FI622+FI546,13H30M,427.82
FI622,EWR,CDG,FI622+FI546,13H30M,426.98
FI622,EWR,CDG,FI622+FI546,13H30M,412.02
FI622,EWR,CDG,FI622+FI546,13H30M,418.32
FI622,EWR,CDG,FI622+FI546,13H30M,427.12
FI622,EWR,CDG,FI622+FI546,13H30M,418.76
FI622,EWR,CDG,FI622+FI546,13H30M,431.03
FI622,EWR,CDG,FI622+FI546,13H30M,428.87
FI622,EWR,CDG,FI622+FI546,13H30M,432.40
FI622,EWR,CDG,FI622+FI546,13H30M,411.22
FI622,EWR,CDG,FI622+FI546,13H30M,430.23
FI622,EWR,CDG,FI622+FI546,13H30M,431.78
FI622,EWR,CDG,FI622+FI546,13H30M,413.79
FI622,EWR,CDG,FI622+FI546,13H30M,422.36
FI622,EWR,CDG,FI622+FI546,13H30M,428.15
FI622,EWR,CDG,FI622+FI546,13H30M,426.88
FI622,EWR,CDG,FI622+FI546,13H30M,416.32
FI622,EWR,CDG,FI622+FI546,13H30M,420.95
FI622,EWR,CDG,FI622+FI546,13H30M,427.41
FI622,EWR,CDG,FI622+FI546,13H30M,433.18
FI622,EWR,CDG,FI622+FI546,13H30M,424.08
FI622,EWR,CDG,FI622+FI546,13H30M,430.76
FI622,EWR,CDG,FI622+FI546,13H30M,433.92
FI622,EWR,CDG,FI622+FI546,13H30M,409.89
FI622,EWR,CDG,FI622+FI546,13H30M,429.25
FI622,EWR,CDG,FI622+FI546,13H30M,423.25
FI622,EWR,CDG,FI622+FI546,13H30M,423.40
FI622,EWR,CDG,FI622+FI546,13H30M,420.64
FI622,EWR,CDG,FI622+FI546,13H30M,429.01
FI622,EWR,CDG,FI622+FI546,13H30M,430.98
FI622,EWR,CDG,FI622+FI546,13H30M,422.71
FI622,EWR,CDG,FI622+FI546,13H30M,424.49
FI622,EWR,CDG,FI622+FI546,13H30M,420.72
FI622,EWR,CDG,FI622+FI546,13H30M,424.01
FI622,EWR,CDG,FI622+FI546,13H30M,411.33
FI622,EWR,CDG,FI622+FI546,13H30M,425.35
FI622,EWR,CDG,FI622+FI546,13H30M,431.48
FI622,EWR,CDG,FI622+FI546,13H30M,416.03
FI622,EWR,CDG,FI622+FI546,13H30M,419.67
FI622,EWR,CDG,FI622+FI546,13H30M,421.15
FI622,EWR,CDG,FI622+FI546,13H30M,412.57
FI622,EWR,CDG,FI622+FI546,13H30M,408.39
FI622,EWR,CDG,FI622+FI546,13H30M,425.41
FI622,EWR,CDG,FI622+FI546,13H30M,434.00
FI622,EWR,CDG,FI622+FI546,13H30M,411.82
FI622,EWR,CDG,FI622+FI546,13H30M,406.94
FI622,EWR,CDG,FI622+FI546,13H30M,427.50
FI622,EWR,CDG,FI622+FI546,13H30M,424.14
FI622,EWR,CDG,FI622+FI546,13H30M,408.17
FI622,EWR,CDG,FI622+FI546,13H30M,429.81
FI622,EWR,CDG,FI622+FI546,13H30M,408.86
FI622,EWR,CDG,FI622+FI546,13H30M,432.26
FI622,EWR,CDG,FI622+FI546,13H30M,422.23
FI622,EWR,CDG,FI622+FI546,13H30M,422.66
FI622,EWR,CDG,FI622+FI546,13H30M,423.81
FI622,EWR,CDG,FI622+FI546,13H30M,428.10
FI622,EWR,CDG,FI622+FI546,13H30M,414.55
FI622,EWR,CDG,FI622+FI546,13H30M,433.27
FI622,EWR,CDG,FI622+FI546,13H30M,424.92
FI622,EWR,CDG,FI622+FI546,13H30M,427.18
FI622,EWR,CDG,FI622+FI546,13H30M,429.95
FI622,EWR,CDG,FI622+FI546,13H30M,407.54
FI622,EWR,CDG,FI622+FI546,13H30M,405.74
FI622,EWR,CDG,FI622+FI546,13H30M,422.40
FI622,EWR,CDG,FI622+FI546,13H30M,420.89
FI622,EWR,CDG,FI622+FI546,13H30M,426.16
FI622,EWR,CDG,FI622+FI546,13H30M,411.20
FI622,EWR,CDG,FI622+FI546,13H30M,433.31
FI622,EWR,CDG,FI622+FI546,13H30M,416.37
FI622,EWR,CDG,FI622+FI546,13H30M,433.24
FI622,EWR,CDG,FI622+FI546,13H30M,406.23
FI622,EWR,CDG,FI622+FI546,13H30M,412.34
FI622,EWR,CDG,FI622+FI546,13H30M,424.48
FI622,EWR,CDG,FI622+FI546,13H30M,417.39
FI622,EWR,CDG,FI622+FI546,13H30M,425.59
FI622,EWR,CDG,FI622+FI546,13H30M,415.51
FI622,EWR,CDG,FI622+FI546,13H30M,406.97
FI622,EWR,CDG,FI622+FI546,13H30M,419.58
FI622,EWR,CDG,FI622+FI546,13H30M,413.26
FI622,EWR,CDG,FI622+FI546,13H30M,433.44
FI622,EWR,CDG,FI622+FI546,13H30M,422.73
FI622,EWR,CDG,FI622+FI546,13H30M,423.02
FI622,EWR,CDG,FI622+FI546,13H30M,418.90
FI622,EWR,CDG,FI622+FI546,13H30M,428.26
FI622,EWR,CDG,FI622+FI546,13H30M,414.38
FI622,EWR,CDG,FI622+FI546,13H30M,426.41
FI622,EWR,CDG,FI622+FI546,13H30M,431.66
FI622,EWR,CDG,FI622+FI546,13H30M,412.75
FI622,EWR,CDG,FI622+FI546,13H30M,417.22
FI622,EWR,CDG,FI622+FI546,13H30M,424.17
FI622,EWR,CDG,FI622+FI546,13H30M,407.25
FI622,EWR,CDG,FI622+FI546,13H30M,419.24
FI622,EWR,CDG,FI622+FI546,13H30M,404.33
FI622,EWR,CDG,FI622+FI546,13H30M,415.84
FI622,EWR,CDG,FI622+FI546,13H30M,423.77
FI622,EWR,CDG,FI622+FI546,13H30M,428.54
FI622,EWR,CDG,FI622+FI546,13H30M,423.36
FI622,EWR,CDG,FI622+FI546,13H30M,410.39
FI622,EWR,CDG,FI622+FI546,13H30M,424.69
FI622,EWR,CDG,FI622+FI546,13H30M,432.35
FI622,EWR,CDG,FI622+FI546,13H30M,431.85
FI622,EWR,CDG,FI622+FI546,13H30M,431.99
FI622,EWR,CDG,FI622+FI546,13H30M,413.42
FI622,EWR,CDG,FI622+FI546,13H30M,427.15
FI622,EWR,CDG,FI622+FI546,13H30M,426.82
FI622,EWR,CDG,FI622+FI546,13H30M,409.31
FI622,EWR,CDG,FI622+FI546,13H30M,423.93
FI622,EWR,CDG,FI622+FI546,13H30M,422.56
FI622,EWR,CDG,FI622+FI546,13H30M,412.42
FI622,EWR,CDG,FI622+FI546,13H30M,412.60
FI622,EWR,CDG,FI622+FI546,13H30M,414.79
FI622,EWR,CDG,FI622+FI546,13H30M,413.56
FI622,EWR,CDG,FI622+FI546,13H30M,415.06
FI622,EWR,CDG,FI622+FI546,13H30M,410.81
FI622,EWR,CDG,FI622+FI546,13H30M,420.63
FI622,EWR,CDG,FI622+FI546,13H30M,433.05
FI622,EWR,CDG,FI622+FI546,13H30M,410.55
FI622,EWR,CDG,FI622+FI546,13H30M,414.63
FI622,EWR,CDG,FI622+FI546,13H30M,425.31
FI622,EWR,CDG,FI622+FI546,13H30M,429.30
FI622,EWR,CDG,FI622+FI546,13H30M,410.29
FI622,EWR,CDG,FI622+FI546,13H30M,431.37
FI622,EWR,CDG,FI622+FI546,13H30M,434.08
FI622,EWR,CDG,FI622+FI546,13H30M,421.86
FI622,EWR,CDG,FI622+FI546,13H30M,415.39
FI622,EWR,CDG,FI622+FI546,13H30M,423.20
FI622,EWR,CDG,FI622+FI546,13H30M,429.36
FI622,EWR,CDG,FI622+FI546,13H30M,419.31
FI622,EWR,CDG,FI622+FI546,13H30M,407.15
FI622,EWR,CDG,FI622+FI546,13H30M,431.90
FI622,EWR,CDG,FI622+FI546,13H30M,414.92
FI622,EWR,CDG,FI622+FI546,13H30M,413.53
FI622,EWR,CDG,FI622+FI546,13H30M,410.84
FI622,EWR,CDG,FI622+FI546,13H30M,421.03
FI622,EWR,CDG,FI622+FI546,13H30M,426.88
FI622,EWR,CDG,FI622+FI546,13H30M,426.40
FI622,EWR,CDG,FI622+FI546,13H30M,426.40
FI622,EWR,CDG,FI622+FI546,13H30M,409.81
FI622,EWR,CDG,FI622+FI546,13H30M,417.59
FI622,EWR,CDG,FI622+FI546,13H30M,428.12
FI622,EWR,CDG,FI622+FI546,13H30M,414.87
FI622,EWR,CDG,FI622+FI546,13H30M,412.66
FI622,EWR,CDG,FI622+FI546,13H30M,418.54
FI622,EWR,CDG,FI622+FI546,13H30M,419.85
FI622,EWR,CDG,FI622+FI546,13H30M,422.99
FI622,EWR,CDG,FI622+FI546,13H30M,423.52
FI622,EWR,CDG,FI622+FI546,13H30M,413.09
FI622,EWR,CDG,FI622+FI546,13H30M,427.79
FI622,EWR,CDG,FI622+FI546,13H30M,410.42
FI622,EWR,CDG,FI622+FI546,13H30M,405.71
FI622,EWR,CDG,FI622+FI546,13H30M,406.84
FI622,EWR,CDG,FI622+FI546,13H30M,421.93
FI622,EWR,CDG,FI622+FI546,13H30M,424.68
FI622,EWR,CDG,FI622+FI546,13H30M,405.18
FI622,EWR,CDG,FI622+FI546,13H30M,404.94
FI622,EWR,CDG,FI622+FI546,13H30M,408.57
FI622,EWR,CDG,FI622+FI546,13H30M,427.60
FI622,EWR,CDG,FI622+FI546,13H30M,418.35
FI622,EWR,CDG,FI622+FI546,13H30M,419.53
FI622,EWR,CDG,FI622+FI546,13H30M,433.72
FI622,EWR,CDG,FI622+FI546,13H30M,414.69
FI622,EWR,CDG,FI622+FI546,13H30M,404.81
FI622,EWR,CDG,FI622+FI546,13H30M,408.74
FI622,EWR,CDG,FI622+FI546,13H30M,412.47
FI622,EWR,CDG,FI622+FI546,13H30M,414.55
FI622,EWR,CDG,FI622+FI546,13H30M,410.33
FI622,EWR,CDG,FI622+FI546,13H30M,419.78
FI622,EWR,CDG,FI622+FI546,13H30M,419.06
FI622,EWR,CDG,FI622+FI546,13H30M,409.51
FI622,EWR,CDG,FI622+FI546,13H30M,416.68
FI622,EWR,CDG,FI622+FI546,13H30M,433.30
FI622,EWR,CDG,FI622+FI546,13H30M,422.41
FI622,EWR,CDG,FI622+FI546,13H30M,411.83
FI622,EWR,CDG,FI622+FI546,13H30M,431.72
FI622,EWR,CDG,FI622+FI546,13H30M,424.64
FI622,EWR,CDG,FI622+FI546,13H30M,433.13
FI622,EWR,CDG,FI622+FI546,13H30M,410.34
FI622,EWR,CDG,FI622+FI546,13H30M,416.05
FI614,JFK,CDG,FI614+FI542,10H35M,428.75
FI614,JFK,CDG,FI614+FI542,10H35M,410.32
FI614,JFK,CDG,FI614+FI542,10H35M,412.48
FI614,JFK,CDG,FI614+FI542,10H35M,421.60
FI614,JFK,CDG,FI614+FI542,10H35M,411.04
FI614,JFK,CDG,FI614+FI542,10H35M,419.33
FI614,JFK,CDG,FI614+FI542,10H35M,424.30
FI614,JFK,CDG,FI614+FI542,10H35M,432.08
FI614,JFK,CDG,FI614+FI542,10H35M,414.57
FI614,JFK,CDG,FI614+FI542,10H35M,425.77
FI614,JFK,CDG,FI614+FI542,10H35M,407.70
FI614,JFK,CDG,FI614+FI542,10H35M,416.08
FI614,JFK,CDG,FI614+FI542,10H35M,405.97
FI614,JFK,CDG,FI614+FI542,10H35M,406.03
FI614,JFK,CDG,FI614+FI542,10H35M,428.89
FI614,JFK,CDG,FI614+FI542,10H35M,430.26
FI614,JFK,CDG,FI614+FI542,10H35M,407.97
FI614,JFK,CDG,FI614+FI542,10H35M,410.42
FI614,JFK,CDG,FI614+FI542,10H35M,405.40
FI614,JFK,CDG,FI614+FI542,10H35M,432.68
FI614,JFK,CDG,FI614+FI542,10H35M,414.97
FI614,JFK,CDG,FI614+FI542,10H35M,431.87
FI614,JFK,CDG,FI614+FI542,10H35M,430.81
FI614,JFK,CDG,FI614+FI542,10H35M,414.83
FI614,JFK,CDG,FI614+FI542,10H35M,410.50
FI614,JFK,CDG,FI614+FI542,10H35M,420.87
FI614,JFK,CDG,FI614+FI542,10H35M,426.40
FI614,JFK,CDG,FI614+FI542,10H35M,415.47
FI614,JFK,CDG,FI614+FI542,10H35M,420.81
FI614,JFK,CDG,FI614+FI542,10H35M,406.14
FI614,JFK,CDG,FI614+FI542,10H35M,417.67
FI614,JFK,CDG,FI614+FI542,10H35M,419.71
FI614,JFK,CDG,FI614+FI542,10H35M,418.43
FI614,JFK,CDG,FI614+FI542,10H35M,419.99
FI614,JFK,CDG,FI614+FI542,10H35M,430.67
FI614,JFK,CDG,FI614+FI542,10H35M,423.19
FI614,JFK,CDG,FI614+FI542,10H35M,421.26
FI614,JFK,CDG,FI614+FI542,10H35M,418.01
FI614,JFK,CDG,FI614+FI542,10H35M,428.62
FI614,JFK,CDG,FI614+FI542,10H35M,423.55
FI614,JFK,CDG,FI614+FI542,10H35M,429.71
FI614,JFK,CDG,FI614+FI542,10H35M,424.35
FI614,JFK,CDG,FI614+FI542,10H35M,433.25
FI614,JFK,CDG,FI614+FI542,10H35M,409.51
FI614,JFK,CDG,FI614+FI542,10H35M,422.84
FI614,JFK,CDG,FI614+FI542,10H35M,425.94
FI614,JFK,CDG,FI614+FI542,10H35M,407.52
FI614,JFK,CDG,FI614+FI542,10H35M,412.10
FI614,JFK,CDG,FI614+FI542,10H35M,428.03
FI614,JFK,CDG,FI614+FI542,10H35M,422.93
FI614,JFK,CDG,FI614+FI542,10H35M,417.43
FI614,JFK,CDG,FI614+FI542,10H35M,422.75
FI614,JFK,CDG,FI614+FI542,10H35M,404.65
FI614,JFK,CDG,FI614+FI542,10H35M,426.33
FI614,JFK,CDG,FI614+FI542,10H35M,409.65
FI614,JFK,CDG,FI614+FI542,10H35M,428.82
FI614,JFK,CDG,FI614+FI542,10H35M,421.83
FI614,JFK,CDG,FI614+FI542,10H35M,419.70
FI614,JFK,CDG,FI614+FI542,10H35M,409.61
FI614,JFK,CDG,FI614+FI542,10H35M,409.36
FI614,JFK,CDG,FI614+FI542,10H35M,423.97
FI614,JFK,CDG,FI614+FI542,10H35M,407.50
FI614,JFK,CDG,FI614+FI542,10H35M,420.51
FI614,JFK,CDG,FI614+FI542,10H35M,431.68
FI614,JFK,CDG,FI614+FI542,10H35M,413.75
FI614,JFK,CDG,FI614+FI542,10H35M,420.06
FI614,JFK,CDG,FI614+FI542,10H35M,428.60
FI614,JFK,CDG,FI614+FI542,10H35M,433.11
FI614,JFK,CDG,FI614+FI542,10H35M,412.80
FI614,JFK,CDG,FI614+FI542,10H35M,423.13
FI614,JFK,CDG,FI614+FI542,10H35M,432.84
FI614,JFK,CDG,FI614+FI542,10H35M,412.26
FI614,JFK,CDG,FI614+FI542,10H35M,423.46
FI614,JFK,CDG,FI614+FI542,10H35M,429.02
FI614,JFK,CDG,FI614+FI542,10H35M,418.69
FI614,JFK,CDG,FI614+FI542,10H35M,419.74
FI614,JFK,CDG,FI614+FI542,10H35M,422.03
FI614,JFK,CDG,FI614+FI542,10H35M,406.32
FI614,JFK,CDG,FI614+FI542,10H35M,415.30
FI614,JFK,CDG,FI614+FI542,10H35M,430.05
FI614,JFK,CDG,FI614+FI542,10H35M,424.24
FI614,JFK,CDG,FI614+FI542,10H35M,415.97
FI614,JFK,CDG,FI614+FI542,10H35M,434.22
FI614,JFK,CDG,FI614+FI542,10H35M,433.75
FI614,JFK,CDG,FI614+FI542,10H35M,427.44
FI614,JFK,CDG,FI614+FI542,10H35M,433.32
FI614,JFK,CDG,FI614+FI542,10H35M,413.95
FI614,JFK,CDG,FI614+FI542,10H35M,432.91
FI614,JFK,CDG,FI614+FI542,10H35M,421.28
FI614,JFK,CDG,FI614+FI542,10H35M,418.81
FI614,JFK,CDG,FI614+FI542,10H35M,420.18
FI614,JFK,CDG,FI614+FI542,10H35M,432.00
FI614,JFK,CDG,FI614+FI542,10H35M,409.16
FI614,JFK,CDG,FI614+FI542,10H35M,413.09
FI614,JFK,CDG,FI614+FI542,10H35M,405.10
FI614,JFK,CDG,FI614+FI542,10H35M,431.87
FI614,JFK,CDG,FI614+FI542,10H35M,427.09
FI614,JFK,CDG,FI614+FI542,10H35M,427.59
FI614,JFK,CDG,FI614+FI542,10H35M,411.19
FI614,JFK,CDG,FI614+FI542,10H35M,426.12
FI614,JFK,CDG,FI614+FI542,10H35M,433.79
FI614,JFK,CDG,FI614+FI542,10H35M,406.79
FI614,JFK,CDG,FI614+FI542,10H35M,425.45
FI614,JFK,CDG,FI614+FI542,10H35M,405.94
FI614,JFK,CDG,FI614+FI542,10H35M,427.06
FI614,JFK,CDG,FI614+FI542,10H35M,415.05
FI614,JFK,CDG,FI614+FI542,10H35M,418.82
FI614,JFK,CDG,FI614+FI542,10H35M,433.16
FI614,JFK,CDG,FI614+FI542,10H35M,415.91
FI614,JFK,CDG,FI614+FI542,10H35M,418.34
FI614,JFK,CDG,FI614+FI542,10H35M,433.28
FI614,JFK,CDG,FI614+FI542,10H35M,430.32
FI614,JFK,CDG,FI614+FI542,10H35M,405.43
FI614,JFK,CDG,FI614+FI542,10H35M,409.49
FI614,JFK,CDG,FI614+FI542,10H35M,424.33
FI614,JFK,CDG,FI614+FI542,10H35M,411.44
FI614,JFK,CDG,FI614+FI542,10H35M,413.10
FI614,JFK,CDG,FI614+FI542,10H35M,425.12
FI614,JFK,CDG,FI614+FI542,10H35M,411.54
FI614,JFK,CDG,FI614+FI542,10H35M,418.61
FI614,JFK,CDG,FI614+FI542,10H35M,419.72
FI614,JFK,CDG,FI614+FI542,10H35M,422.36
FI614,JFK,CDG,FI614+FI542,10H35M,421.80
FI614,JFK,CDG,FI614+FI542,10H35M,416.18
FI614,JFK,CDG,FI614+FI542,10H35M,426.14
FI614,JFK,CDG,FI614+FI542,10H35M,405.03
FI614,JFK,CDG,FI614+FI542,10H35M,421.57
FI614,JFK,CDG,FI614+FI542,10H35M,407.35
FI614,JFK,CDG,FI614+FI542,10H35M,419.06
FI614,JFK,CDG,FI614+FI542,10H35M,410.76
FI614,JFK,CDG,FI614+FI542,10H35M,433.86
FI614,JFK,CDG,FI614+FI542,10H35M,406.93
FI614,JFK,CDG,FI614+FI542,10H35M,423.61
FI614,JFK,CDG,FI614+FI542,10H35M,423.84
FI614,JFK,CDG,FI614+FI542,10H35M,413.33
FI614,JFK,CDG,FI614+FI542,10H35M,428.61
FI614,JFK,CDG,FI614+FI542,10H35M,409.28
FI614,JFK,CDG,FI614+FI542,10H35M,432.47
FI614,JFK,CDG,FI614+FI542,10H35M,429.95
FI614,JFK,CDG,FI614+FI542,10H35M,406.09
FI614,JFK,CDG,FI614+FI542,10H35M,417.61
FI614,JFK,CDG,FI614+FI542,10H35M,434.15
FI614,JFK,CDG,FI614+FI542,10H35M,415.89
FI614,JFK,CDG,FI614+FI542,10H35M,433.80
FI614,JFK,CDG,FI614+FI542,10H35M,405.18
FI614,JFK,CDG,FI614+FI542,10H35M,408.64
FI614,JFK,CDG,FI614+FI542,10H35M,414.20
FI614,JFK,CDG,FI614+FI542,10H35M,425.77
FI614,JFK,CDG,FI614+FI542,10H35M,424.60
FI614,JFK,CDG,FI614+FI542,10H35M,404.99
FI614,JFK,CDG,FI614+FI542,10H35M,419.05
FI614,JFK,CDG,FI614+FI542,10H35M,409.64
FI614,JFK,CDG,FI614+FI542,10H35M,427.98
FI614,JFK,CDG,FI614+FI542,10H35M,416.73
FI614,JFK,CDG,FI614+FI542,10H35M,417.96
FI614,JFK,CDG,FI614+FI542,10H35M,427.32
FI614,JFK,CDG,FI614+FI542,10H35M,423.34
FI614,JFK,CDG,FI614+FI542,10H35M,418.11
FI614,JFK,CDG,FI614+FI542,10H35M,404.77
FI614,JFK,CDG,FI614+FI542,10H35M,414.24
FI614,JFK,CDG,FI614+FI542,10H35M,423.42
FI614,JFK,CDG,FI614+FI542,10H35M,433.80
FI614,JFK,CDG,FI614+FI542,10H35M,409.17
FI614,JFK,CDG,FI614+FI542,10H35M,405.50
FI614,JFK,CDG,FI614+FI542,10H35M,428.77
FI614,JFK,CDG,FI614+FI542,10H35M,405.21
FI614,JFK,CDG,FI614+FI542,10H35M,424.42
FI614,JFK,CDG,FI614+FI542,10H35M,419.35
FI614,JFK,CDG,FI614+FI542,10H35M,433.20
FI614,JFK,CDG,FI614+FI542,10H35M,407.88
FI614,JFK,CDG,FI614+FI542,10H35M,408.34
FI614,JFK,CDG,FI614+FI542,10H35M,427.01
FI614,JFK,CDG,FI614+FI542,10H35M,418.75
FI614,JFK,CDG,FI614+FI542,10H35M,407.15
FI614,JFK,CDG,FI614+FI542,10H35M,415.41
FI614,JFK,CDG,FI614+FI542,10H35M,421.70
FI614,JFK,CDG,FI614+FI542,10H35M,430.54
FI614,JFK,CDG,FI614+FI542,10H35M,432.32
FI614,JFK,CDG,FI614+FI542,10H35M,418.56
FI614,JFK,CDG,FI614+FI542,10H35M,429.99
FI614,JFK,CDG,FI614+FI542,10H35M,427.80
FI614,JFK,CDG,FI614+FI542,10H35M,414.22
FI614,JFK,CDG,FI614+FI542,10H35M,418.21
FI614,JFK,CDG,FI614+FI542,10H35M,424.52
FI614,JFK,CDG,FI614+FI542,10H35M,407.47
FI614,JFK,CDG,FI614+FI542,10H35M,416.01
FI614,JFK,CDG,FI614+FI542,10H35M,414.26
FI614,JFK,CDG,FI614+FI542,10H35M,409.41
FI614,JFK,CDG,FI614+FI542,10H35M,409.42
FI614,JFK,CDG,FI614+FI542,10H35M,413.70
FI614,JFK,CDG,FI614+FI542,10H35M,422.40
FI614,JFK,CDG,FI614+FI542,10H35M,407.13
FI614,JFK,CDG,FI614+FI542,10H35M,409.52
FI614,JFK,CDG,FI614+FI542,10H35M,419.33
FI614,JFK,CDG,FI614+FI542,10H35M,431.02
FI614,JFK,CDG,FI614+FI542,10H35M,419.98
FI614,JFK,CDG,FI614+FI542,10H35M,406.26
FI614,JFK,CDG,FI614+FI542,10H35M,408.70
FI614,JFK,CDG,FI614+FI542,10H35M,427.76
FI614,JFK,CDG,FI614+FI542,10H35M,408.62
FI614,JFK,CDG,FI614+FI542,10H35M,430.52
FI614,JFK,CDG,FI614+FI542,10H35M,433.65
FI614,JFK,CDG,FI614+FI542,10H35M,416.32
FI614,JFK,CDG,FI614+FI542,10H35M,406.30
FI614,JFK,CDG,FI614+FI542,10H35M,404.76
FI614,JFK,CDG,FI614+FI542,10H35M,419.57
FI614,JFK,CDG,FI614+FI542,10H35M,413.94
FI614,JFK,CDG,FI614+FI542,10H35M,408.71
FI614,JFK,CDG,FI614+FI542,10H35M,418.19
FI614,JFK,CDG,FI614+FI542,10H35M,429.34
FI614,JFK,CDG,FI614+FI542,10H35M,408.39
FI614,JFK,CDG,FI614+FI542,10H35M,417.18
FI614,JFK,CDG,FI614+FI542,10H35M,428.58
FI614,JFK,CDG,FI614+FI542,10H35M,426.70
FI614,JFK,CDG,FI614+FI542,10H35M,429.78
FI614,JFK,CDG,FI614+FI542,10H35M,416.59
FI614,JFK,CDG,FI614+FI542,10H35M,408.20
FI614,JFK,CDG,FI614+FI542,10H35M,425.05
FI614,JFK,CDG,FI614+FI542,10H35M,418.13
FI614,JFK,CDG,FI614+FI542,10H35M,418.52
FI614,JFK,CDG,FI614+FI542,10H35M,412.25
FI614,JFK,CDG,FI614+FI542,10H35M,431.20
FI614,JFK,CDG,FI614+FI542,10H35M,420.82
FI614,JFK,CDG,FI614+FI542,10H35M,405.96
FI614,JFK,CDG,FI614+FI542,10H35M,422.31
FI614,JFK,CDG,FI614+FI542,10H35M,428.24
FI614,JFK,CDG,FI614+FI542,10H35M,416.31
FI614,JFK,CDG,FI614+FI542,10H35M,426.94
FI614,JFK,CDG,FI614+FI542,10H35M,424.48
FI614,JFK,CDG,FI614+FI542,10H35M,427.31
FI614,JFK,CDG,FI614+FI542,10H35M,411.13
FI614,JFK,CDG,FI614+FI542,10H35M,432.01
FI614,JFK,CDG,FI614+FI542,10H35M,433.46
FI614,JFK,CDG,FI614+FI542,10H35M,404.69
FI614,JFK,CDG,FI614+FI542,10H35M,415.79
FI614,JFK,CDG,FI614+FI542,10H35M,433.47
FI614,JFK,CDG,FI614+FI542,10H35M,407.59
FI614,JFK,CDG,FI614+FI542,10H35M,417.73
FI614,JFK,CDG,FI614+FI542,10H35M,432.88
FI614,JFK,CDG,FI614+FI542,10H35M,433.63
FI614,JFK,CDG,FI614+FI542,10H35M,408.18
FI614,JFK,CDG,FI614+FI542,10H35M,412.01
FI614,JFK,CDG,FI614+FI542,10H35M,406.29
FI614,JFK,CDG,FI614+FI542,10H35M,404.40
FI614,JFK,CDG,FI614+FI542,10H35M,407.46
FI614,JFK,CDG,FI614+FI542,10H35M,430.98
FI614,JFK,CDG,FI614+FI542,10H35M,414.83
FI614,JFK,CDG,FI614+FI542,10H35M,431.51
FI614,JFK,CDG,FI614+FI542,10H35M,414.36
FI614,JFK,CDG,FI614+FI542,10H35M,409.89
FI614,JFK,CDG,FI614+FI542,10H35M,416.21
FI614,JFK,CDG,FI614+FI542,10H35M,413.75
FI614,JFK,CDG,FI614+FI542,10H35M,415.44
FI614,JFK,CDG,FI614+FI542,10H35M,417.02
FI614,JFK,CDG,FI614+FI542,10H35M,428.22
FI614,JFK,CDG,FI614+FI542,10H35M,430.44
FI614,JFK,CDG,FI614+FI542,10H35M,429.73
FI614,JFK,CDG,FI614+FI542,10H35M,407.06
FI614,JFK,CDG,FI614+FI542,10H35M,414.08
FI614,JFK,CDG,FI614+FI542,10H35M,429.30
FI614,JFK,CDG,FI614+FI542,10H35M,421.63
FI614,JFK,CDG,FI614+FI542,10H35M,415.03
FI614,JFK,CDG,FI614+FI542,10H35M,406.14
FI614,JFK,CDG,FI614+FI542,10H35M,421.52
FI614,JFK,CDG,FI614+FI542,10H35M,424.00
FI614,JFK,CDG,FI614+FI542,10H35M,412.69
FI614,JFK,CDG,FI614+FI542,10H35M,429.30
FI614,JFK,CDG,FI614+FI542,10H35M,421.81
FI614,JFK,CDG,FI614+FI542,10H35M,416.01
FI614,JFK,CDG,FI614+FI542,10H35M,404.68
FI614,JFK,CDG,FI614+FI542,10H35M,409.92
FI614,JFK,CDG,FI614+FI542,10H35M,407.56
FI614,JFK,CDG,FI614+FI542,10H35M,425.11
FI614,JFK,CDG,FI614+FI542,10H35M,417.30
FI614,JFK,CDG,FI614+FI542,10H35M,409.44
FI614,JFK,CDG,FI614+FI542,10H35M,424.25
FI614,JFK,CDG,FI614+FI542,10H35M,411.76
FI614,JFK,CDG,FI614+FI542,10H35M,429.82
FI614,JFK,CDG,FI614+FI542,10H35M,423.69
FI614,JFK,CDG,FI614+FI542,10H35M,412.32
FI614,JFK,CDG,FI614+FI542,10H35M,407.47
FI614,JFK,CDG,FI614+FI542,10H35M,425.81
FI614,JFK,CDG,FI614+FI542,10H35M,419.08
FI614,JFK,CDG,FI614+FI542,10H35M,415.66
FI614,JFK,CDG,FI614+FI542,10H35M,422.34
FI614,JFK,CDG,FI614+FI542,10H35M,420.92
FI614,JFK,CDG,FI614+FI542,10H35M,405.43
FI614,JFK,CDG,FI614+FI542,10H35M,411.96
FI614,JFK,CDG,FI614+FI542,10H35M,417.71
FI614,JFK,CDG,FI614+FI542,10H35M,422.85
FI614,JFK,CDG,FI614+FI542,10H35M,412.25
FI614,JFK,CDG,FI614+FI542,10H35M,421.62
FI614,JFK,CDG,FI614+FI542,10H35M,421.57
FI614,JFK,CDG,FI614+FI542,10H35M,410.16
